iShares MSCI Japan ETF
Fund Holdings as of,"Nov 10, 2021"
Inception Date,"Mar 12, 1996"
Shares Outstanding,"182,100,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"3283","NIPPON PROLOGIS REIT INC","Real Estate","Equity","20,951,810.72","0.17","20,951,810.72","6,424.00","3,261.49","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"3281","GLP J-REIT REIT","Real Estate","Equity","20,844,887.41","0.17","20,844,887.41","12,883.00","1,618.02","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"5332","TOTO LTD","Industrials","Equity","20,623,027.96","0.16","20,623,027.96","439,900.00","46.88","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"2267","YAKULT HONSHA LTD","Consumer Staples","Equity","20,580,483.74","0.16","20,580,483.74","398,000.00","51.71","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"8795","T&D HOLDINGS INC","Financials","Equity","20,546,894.34","0.16","20,546,894.34","1,676,500.00","12.26","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"9531","TOKYO GAS LTD","Utilities","Equity","20,457,168.69","0.16","20,457,168.69","1,173,300.00","17.44","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"9503","KANSAI ELECTRIC POWER INC","Utilities","Equity","20,192,339.23","0.16","20,192,339.23","2,188,400.00","9.23","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"9502","CHUBU ELECTRIC POWER INC","Utilities","Equity","20,057,278.43","0.16","20,057,278.43","2,002,300.00","10.02","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"7752","RICOH LTD","Information Technology","Equity","20,038,818.31","0.16","20,038,818.31","2,086,400.00","9.60","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"3626","TIS INC","Information Technology","Equity","20,025,652.96","0.16","20,025,652.96","699,700.00","28.62","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"4062","IBIDEN LTD","Information Technology","Equity","19,823,677.63","0.16","19,823,677.63","328,200.00","60.40","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"5411","JFE HOLDINGS INC","Materials","Equity","19,709,150.61","0.16","19,709,150.61","1,533,450.00","12.85","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"6504","FUJI ELECTRIC LTD","Industrials","Equity","19,632,571.00","0.16","19,632,571.00","394,400.00","49.78","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"8984","DAIWA HOUSE REIT CORP","Real Estate","Equity","19,479,171.24","0.16","19,479,171.24","6,827.00","2,853.25","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"4204","SEKISUI CHEMICAL LTD","Consumer Discretionary","Equity","19,443,657.43","0.16","19,443,657.43","1,174,300.00","16.56","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"8953","JAPAN METROPOLITAN FUND INVESTMENT","Real Estate","Equity","19,354,549.84","0.15","19,354,549.84","21,720.00","891.09","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"3462","NOMURA REAL ESTATE MASTER FUND REI","Real Estate","Equity","19,331,375.27","0.15","19,331,375.27","13,209.00","1,463.50","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"1801","TAISEI CORP","Industrials","Equity","19,085,009.44","0.15","19,085,009.44","596,400.00","32.00","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"4385","MERCARI INC","Consumer Discretionary","Equity","18,850,577.24","0.15","18,850,577.24","318,100.00","59.26","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"9532","OSAKA GAS LTD","Utilities","Equity","18,691,041.66","0.15","18,691,041.66","1,165,300.00","16.04","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"8473","SBI HOLDINGS INC","Financials","Equity","18,467,480.36","0.15","18,467,480.36","755,310.00","24.45","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"9007","ODAKYU ELECTRIC RAILWAY LTD","Industrials","Equity","18,457,940.39","0.15","18,457,940.39","916,900.00","20.13","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"7276","KOITO MANUFACTURING LTD","Consumer Discretionary","Equity","18,409,156.75","0.15","18,409,156.75","325,100.00","56.63","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"5019","IDEMITSU KOSAN LTD","Energy","Equity","17,678,120.67","0.14","17,678,120.67","646,429.00","27.35","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"9602","TOHO (TOKYO) LTD","Communication","Equity","17,192,572.76","0.14","17,192,572.76","349,700.00","49.16","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"1812","KAJIMA CORP","Industrials","Equity","17,164,303.59","0.14","17,164,303.59","1,396,500.00","12.29","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"7912","DAI NIPPON PRINTING LTD","Industrials","Equity","17,149,277.03","0.14","17,149,277.03","692,200.00","24.78","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"6845","AZBIL CORP","Information Technology","Equity","16,879,390.72","0.14","16,879,390.72","385,300.00","43.81","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"3064","MONOTARO LTD","Industrials","Equity","16,856,785.92","0.13","16,856,785.92","780,200.00","21.61","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"4183","MITSUI CHEMICALS INC","Materials","Equity","16,843,378.25","0.13","16,843,378.25","572,700.00","29.41","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"3769","GMO PAYMENT GATEWAY INC","Information Technology","Equity","16,651,091.35","0.13","16,651,091.35","128,848.00","129.23","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"6806","HIROSE ELECTRIC LTD","Information Technology","Equity","16,587,073.97","0.13","16,587,073.97","100,658.00","164.79","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"9041","KINTETSU GROUP HOLDINGS LTD","Industrials","Equity","16,583,433.56","0.13","16,583,433.56","530,600.00","31.25","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"2587","SUNTORY BEVERAGE & FOOD LTD","Consumer Staples","Equity","16,566,138.45","0.13","16,566,138.45","431,800.00","38.37","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"4768","OTSUKA CORP","Information Technology","Equity","16,490,461.35","0.13","16,490,461.35","357,100.00","46.18","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"1802","OBAYASHI CORP","Industrials","Equity","16,417,172.20","0.13","16,417,172.20","2,026,000.00","8.10","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"7259","AISIN CORP","Consumer Discretionary","Equity","16,375,760.50","0.13","16,375,760.50","458,300.00","35.73","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"7747","ASAHI INTECC LTD","Health Care","Equity","16,139,168.61","0.13","16,139,168.61","647,300.00","24.93","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"7261","MAZDA MOTOR CORP","Consumer Discretionary","Equity","16,119,343.31","0.13","16,119,343.31","1,775,700.00","9.08","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"9766","KONAMI HOLDINGS CORP","Communication","Equity","15,921,557.44","0.13","15,921,557.44","286,500.00","55.57","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"3038","KOBE BUSSAN LTD","Consumer Staples","Equity","15,749,396.43","0.13","15,749,396.43","424,600.00","37.09","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"3391","TSURUHA HOLDINGS INC","Consumer Staples","Equity","15,656,380.32","0.13","15,656,380.32","123,500.00","126.77","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"6370","KURITA WATER INDUSTRIES LTD","Industrials","Equity","15,510,943.33","0.12","15,510,943.33","306,200.00","50.66","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"9697","CAPCOM LTD","Communication","Equity","15,381,756.73","0.12","15,381,756.73","552,700.00","27.83","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"4536","SANTEN PHARMACEUTICAL LTD","Health Care","Equity","15,302,646.94","0.12","15,302,646.94","1,126,000.00","13.59","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"2897","NISSIN FOODS HOLDINGS LTD","Consumer Staples","Equity","15,284,579.25","0.12","15,284,579.25","196,500.00","77.78","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"9684","SQUARE ENIX HLDG LTD","Communication","Equity","15,200,140.47","0.12","15,200,140.47","267,600.00","56.80","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"9008","KEIO CORP","Industrials","Equity","15,015,978.23","0.12","15,015,978.23","319,700.00","46.97","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"6724","SEIKO EPSON CORP","Information Technology","Equity","14,797,984.29","0.12","14,797,984.29","868,400.00","17.04","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"9062","NIPPON EXPRESS LTD","Industrials","Equity","14,749,133.05","0.12","14,749,133.05","240,000.00","61.45","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"2181","PERSOL HOLDINGS LTD","Industrials","Equity","14,648,961.85","0.12","14,648,961.85","551,600.00","26.56","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"7453","RYOHIN KEIKAKU LTD","Consumer Discretionary","Equity","14,509,389.40","0.12","14,509,389.40","785,500.00","18.47","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"9001","TOBU RAILWAY LTD","Industrials","Equity","14,381,437.16","0.12","14,381,437.16","590,100.00","24.37","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"6841","YOKOGAWA ELECTRIC CORP","Information Technology","Equity","14,288,248.98","0.11","14,288,248.98","710,700.00","20.10","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"6448","BROTHER INDUSTRIES LTD","Information Technology","Equity","13,907,210.39","0.11","13,907,210.39","734,400.00","18.94","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"5333","NGK INSULATORS LTD","Industrials","Equity","13,841,858.57","0.11","13,841,858.57","807,300.00","17.15","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"4967","KOBAYASHI PHARMACEUTICAL LTD","Consumer Staples","Equity","13,353,232.96","0.11","13,353,232.96","162,500.00","82.17","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"7186","CONCORDIA FINANCIAL GROUP LTD","Financials","Equity","13,267,036.57","0.11","13,267,036.57","3,388,300.00","3.92","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"6465","HOSHIZAKI CORP","Industrials","Equity","13,220,517.10","0.11","13,220,517.10","165,300.00","79.98","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"4613","KANSAI PAINT LTD","Materials","Equity","13,121,526.71","0.10","13,121,526.71","550,500.00","23.84","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"8954","ORIX JREIT REIT INC","Real Estate","Equity","13,049,442.96","0.10","13,049,442.96","8,176.00","1,596.07","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"3861","OJI HOLDINGS CORP","Materials","Equity","12,929,360.43","0.10","12,929,360.43","2,534,800.00","5.10","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"7911","TOPPAN INC","Industrials","Equity","12,825,358.85","0.10","12,825,358.85","817,500.00","15.69","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"9501","TOKYO ELECTRIC POWER HOLDINGS INC","Utilities","Equity","12,749,350.77","0.10","12,749,350.77","4,745,800.00","2.69","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"4922","KOSE CORP","Consumer Staples","Equity","12,642,131.60","0.10","12,642,131.60","103,300.00","122.38","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"5486","HITACHI METALS LTD","Materials","Equity","12,578,552.30","0.10","12,578,552.30","666,400.00","18.88","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"2371","KAKAKU.COM INC","Communication","Equity","12,578,771.78","0.10","12,578,771.78","415,300.00","30.29","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"4042","TOSOH CORP","Materials","Equity","12,549,086.52","0.10","12,549,086.52","811,700.00","15.46","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"9009","KEISEI ELECTRIC RAILWAY LTD","Industrials","Equity","12,462,490.67","0.10","12,462,490.67","401,000.00","31.08","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"3092","ZOZO INC","Consumer Discretionary","Equity","12,378,376.72","0.10","12,378,376.72","392,200.00","31.56","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"5947","RINNAI CORP","Consumer Discretionary","Equity","12,331,240.95","0.10","12,331,240.95","113,000.00","109.13","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"9202","ANA HOLDINGS INC","Industrials","Equity","12,119,841.97","0.10","12,119,841.97","499,100.00","24.28","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"2433","HAKUHODO DY HOLDINGS INC","Communication","Equity","12,116,465.48","0.10","12,116,465.48","726,000.00","16.69","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"4516","NIPPON SHINYAKU LTD","Health Care","Equity","12,037,575.17","0.10","12,037,575.17","153,200.00","78.57","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"1803","SHIMIZU CORP","Industrials","Equity","11,753,261.05","0.09","11,753,261.05","1,725,200.00","6.81","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"2875","TOYO SUISAN LTD","Consumer Staples","Equity","11,715,635.84","0.09","11,715,635.84","274,300.00","42.71","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"8960","UNITED URBAN INVESTMENT REIT CORP","Real Estate","Equity","11,567,139.28","0.09","11,567,139.28","9,246.00","1,251.04","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"3003","HULIC LTD","Real Estate","Equity","11,528,758.18","0.09","11,528,758.18","1,178,800.00","9.78","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"6268","NABTESCO CORP","Industrials","Equity","11,464,992.76","0.09","11,464,992.76","352,000.00","32.57","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"4091","NIPPON SANSO HOLDINGS CORP","Materials","Equity","11,311,742.24","0.09","11,311,742.24","473,700.00","23.88","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"4912","LION CORP","Consumer Staples","Equity","11,213,341.82","0.09","11,213,341.82","699,100.00","16.04","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"2702","MCDONALDS HOLDINGS (JAPAN) LTD","Consumer Discretionary","Equity","11,185,558.14","0.09","11,185,558.14","251,300.00","44.51","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"3141","WELCIA HOLDINGS LTD","Consumer Staples","Equity","11,122,935.78","0.09","11,122,935.78","292,600.00","38.01","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"7181","JAPAN POST INSURANCE LTD","Financials","Equity","11,025,408.89","0.09","11,025,408.89","701,200.00","15.72","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"4732","USS LTD","Consumer Discretionary","Equity","10,955,403.19","0.09","10,955,403.19","686,400.00","15.96","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"8355","SHIZUOKA BANK LTD","Financials","Equity","10,944,652.12","0.09","10,944,652.12","1,389,800.00","7.87","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"4716","ORACLE JAPAN CORP","Information Technology","Equity","10,932,549.05","0.09","10,932,549.05","120,200.00","90.95","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"6305","HITACHI CONSTRUCTION MACHINERY LTD","Industrials","Equity","10,860,919.19","0.09","10,860,919.19","339,400.00","32.00","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"6923","STANLEY ELECTRIC LTD","Consumer Discretionary","Equity","10,780,720.78","0.09","10,780,720.78","401,300.00","26.86","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"2593","ITO EN LTD","Consumer Staples","Equity","10,710,574.60","0.09","10,710,574.60","163,100.00","65.67","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"3291","IIDA GROUP HOLDINGS LTD","Consumer Discretionary","Equity","10,536,407.01","0.08","10,536,407.01","460,180.00","22.90","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"8331","CHIBA BANK LTD","Financials","Equity","10,364,489.71","0.08","10,364,489.71","1,658,100.00","6.25","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"7459","MEDIPAL HOLDINGS CORP","Health Care","Equity","10,304,895.31","0.08","10,304,895.31","575,100.00","17.92","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"9435","HIKARI TSUSHIN INC","Consumer Discretionary","Equity","10,254,966.86","0.08","10,254,966.86","63,900.00","160.48","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"8593","MITSUBISHI HC CAPITAL INC","Financials","Equity","10,234,533.16","0.08","10,234,533.16","2,063,300.00","4.96","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"6005","MIURA LTD","Industrials","Equity","10,196,479.52","0.08","10,196,479.52","270,100.00","37.75","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"9201","JAPAN AIRLINES LTD","Industrials","Equity","10,007,723.10","0.08","10,007,723.10","451,100.00","22.19","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"3349","COSMOS PHARMACEUTICAL CORP","Consumer Staples","Equity","9,976,682.32","0.08","9,976,682.32","60,900.00","163.82","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"4739","ITOCHU TECHNO-SOLUTIONS CORP","Information Technology","Equity","9,863,131.56","0.08","9,863,131.56","301,600.00","32.70","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"7182","JAPAN POST BANK LTD","Financials","Equity","9,555,747.33","0.08","9,555,747.33","1,262,700.00","7.57","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"2282","NH FOODS LTD","Consumer Staples","Equity","9,276,862.30","0.07","9,276,862.30","257,100.00","36.08","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"2002","NISSHIN SEIFUN GROUP INC","Consumer Staples","Equity","9,247,047.98","0.07","9,247,047.98","612,375.00","15.10","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"9719","SCSK CORP","Information Technology","Equity","9,066,955.80","0.07","9,066,955.80","478,800.00","18.94","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"4182","MITSUBISHI GAS CHEMICAL INC","Materials","Equity","8,994,390.06","0.07","8,994,390.06","493,500.00","18.23","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"2331","SOHGO SECURITY SERVICES LTD","Industrials","Equity","8,848,426.32","0.07","8,848,426.32","222,000.00","39.86","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"9506","TOHOKU ELECTRIC POWER INC","Utilities","Equity","8,682,135.11","0.07","8,682,135.11","1,334,600.00","6.51","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"7205","HINO MOTORS LTD","Industrials","Equity","8,436,481.28","0.07","8,436,481.28","890,600.00","9.47","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"3231","NOMURA REAL ESTATE HOLDINGS INC","Real Estate","Equity","8,369,290.20","0.07","8,369,290.20","361,100.00","23.18","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"3635","KOEI TECMO HOLDINGS LTD","Communication","Equity","8,325,113.03","0.07","8,325,113.03","182,360.00","45.65","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"6952","CASIO COMPUTER LTD","Consumer Discretionary","Equity","8,281,539.88","0.07","8,281,539.88","601,600.00","13.77","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"2651","LAWSON INC","Consumer Staples","Equity","8,026,662.57","0.06","8,026,662.57","154,700.00","51.89","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"6471","NSK LTD","Industrials","Equity","8,006,967.21","0.06","8,006,967.21","1,204,800.00","6.65","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"9831","YAMADA HOLDINGS LTD","Consumer Discretionary","Equity","7,966,622.19","0.06","7,966,622.19","2,095,700.00","3.80","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"6481","THK LTD","Industrials","Equity","7,909,749.35","0.06","7,909,749.35","375,400.00","21.07","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"6753","SHARP CORP","Consumer Discretionary","Equity","7,783,584.57","0.06","7,783,584.57","673,700.00","11.55","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"7956","PIGEON CORP","Consumer Staples","Equity","7,779,635.66","0.06","7,779,635.66","361,100.00","21.54","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"4506","DAINIPPON SUMITOMO PHARMA LTD","Health Care","Equity","7,547,987.36","0.06","7,547,987.36","560,100.00","13.48","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"4587","PEPTIDREAM INC","Health Care","Equity","6,712,496.38","0.05","6,712,496.38","300,900.00","22.31","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"9533","TOHO GAS LTD","Utilities","Equity","6,533,005.57","0.05","6,533,005.57","231,100.00","28.27","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"4581","TAISHO PHARMACEUTICAL HOLDINGS LTD","Health Care","Equity","6,289,486.85","0.05","6,289,486.85","119,800.00","52.50","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"8439","TOKYO CENTURY CORP","Financials","Equity","6,164,584.52","0.05","6,164,584.52","115,300.00","53.47","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"6324","HARMONIC DRIVE SYSTEMS INC","Industrials","Equity","6,041,236.12","0.05","6,041,236.12","133,100.00","45.39","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"4927","POLA ORBIS HOLDINGS INC","Consumer Staples","Equity","5,589,671.22","0.04","5,589,671.22","281,100.00","19.88","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"4530","HISAMITSU PHARMACEUTICAL INC","Health Care","Equity","5,405,118.30","0.04","5,405,118.30","159,500.00","33.89","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"2670","ABC MART INC","Consumer Discretionary","Equity","5,050,208.51","0.04","5,050,208.51","104,400.00","48.37","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"UBFUT","CASH COLLATERAL JPY UBFUT","Cash and/or Derivatives","Cash Collateral and Margins","4,476,309.21","0.04","4,476,309.21","509,874,000.00","0.88","Japan","-","USD","113.91","JPY","Oct 15, 2015"
"8572","ACOM LTD","Financials","Equity","3,976,050.22","0.03","3,976,050.22","1,240,800.00","3.20","Japan","Tokyo Stock Exchange","USD","113.91","JPY","-"
"USD","USD CASH","Cash and/or Derivatives","Cash","2,206,032.13","0.02","2,206,032.13","2,206,032.00","100.00","United States","-","USD","1.00","USD","-"
"TPZ1","TOPIX INDEX DEC 21","Cash and/or Derivatives","Futures","0.00","0.00","112,026,030.46","635.00","17.64","-","Osaka Securities Exchange","USD","113.91","JPY","-"
"MARGIN_JPY","FUTURES JPY MARGIN BALANCE","Cash and/or Derivatives","Cash Collateral and Margins","0.00","0.00","0.00","0.00","0.88","Japan","-","USD","113.91","JPY","Jan 01, 2000"
 
"The content contained herein is owned or licensed by BlackRock and/or its third-party information providers and is protected by applicable copyrights, trademarks, service marks, and/or other intellectual property rights. Such content is solely for your personal, non-commercial use. Accordingly, you may not copy, distribute, modify, post, frame or deep link this content. You may download material displayed on this Website for your personal use provided you also retain all copyright and other proprietary notices contained on the materials. Modification or use of the materials for any other purpose violates BlackRock's intellectual property rights.
Holdings subject to change. See www.iShares.com for the most recent funds holdings.
The values for “price” shown herein generally represent a price provided by a third-party pricing vendor for the portfolio holding and do not reflect the impact of systematic fair valuation (“the vendor price”). The vendor price is not necessarily the price at which the Fund values the portfolio holding for the purposes of determining its net asset value (the “valuation price”). Additionally, where applicable, foreign currency exchange rates with respect to the portfolio holdings denominated in non-U.S. currencies for the valuation price will be generally determined as of the close of business on the New York Stock Exchange, whereas for the vendor price will be generally determined as of 4 p.m. London. The values shown herein for “market value,” “weight,” and “notional value” (the “calculated values”) are based off of the vendor price and may have been different if the valuation price were to have been used to calculate such values. The vendor price is as of the most recent practicable date and may not necessarily be as of the date shown above.
Please see the “Determination of Net Asset Value” section of each Fund’s prospectus for additional information on the Fund’s valuation policies and procedures.
CAREFULLY CONSIDER THE FUNDS' INVESTMENT OBJECTIVES, RISK FACTORS, AND CHARGES AND EXPENSES BEFORE INVESTING. THIS AND OTHER INFORMATION CAN BE FOUND IN THE FUNDS' PROSPECTUSES OR, IF AVAILABLE, THE SUMMARY PROSPECTUSES WHICH MAY BE OBTAINED BY VISITING WWW.ISHARES.COM OR WWW.BLACKROCK.COM. READ THE PROSPECTUS CAREFULLY VEFORE INVESTING. INVESTING INVOLVES RISK, INCLUDING POSSIBLE LOSS OF PRINCIPAL.
This information should not be relied upon as research, investment advice, or a recommendation regarding any products, strategies, or any security in particular.
This material is strictly for illustrative, educational, or informational purposes and is subject to change.
The iShares Funds are distributed by BlackRock Investments, LLC (together with its affiliates, “BlackRock”).
The iShares Funds are not sponsored, endorsed, issued, sold or promoted by Barclays, Bloomberg Finance L.P., BlackRock Index Services, LLC, Cohen & Steers Capital Management, Inc., European Public Real Estate Association (“EPRA® ”), FTSE International Limited (“FTSE”), ICE Data Services, LLC, India Index Services & Products Limited, JPMorgan Chase & Co., Japan Exchange Group, MSCI Inc., Markit Indices Limited, Morningstar, Inc., The NASDAQ OMX Group, Inc., National Association of Real Estate Investment Trusts (“NAREIT”), New York Stock Exchange, Inc., Russell or S&P Dow Jones Indices LLC. None of these companies make any representation regarding the advisability of investing in the Funds. With the exception of BlackRock Index Services, LLC, who is an affiliate, BlackRock Investments, LLC is not affiliated with the companies listed above. Neither FTSE nor NAREIT makes any warranty regarding the FTSE NAREIT Equity REITS Index, FTSE NAREIT All Residential Capped Index or FTSE NAREIT All Mortgage Capped Index; all rights vest in NAREIT. Neither FTSE nor NAREIT makes any warranty regarding the FTSE EPRA/NAREIT Developed Real Estate ex-U.S. Index, FTSE EPRA/NAREIT Developed Europe Index or FTSE EPRA/NAREIT Global REIT Index; all rights vest in FTSE, NAREIT and EPRA.“FTSE®” is a trademark of London Stock Exchange Group companies and is used by FTSE under license.
©2021 BlackRock, Inc. All rights reserved. iSHARES and BLACKROCK are registered trademarks of BlackRock, Inc., or its subsidiaries. All other marks are the property of their respective owners.
ICRMH0421U/S-1620308"
